s1,s2,s3,s4,s5,s6,s9
-0.7324358,-0.42209664,-0.26073804,-0.39617282,0.6322366,-0.36356622,0.83382803
-0.23882292,-0.120868266,-0.009695235,-0.11924915,-0.10513201,-0.9993858,0.9995223
-0.104402944,-0.0523206,-0.047619224,-0.05219193,0.1486043,-0.9448542,0.9932016
-0.40600163,-0.21054868,-0.06836291,-0.20659891,0.04658179,-0.880493,0.99467516
-0.29688984,-0.15128554,-0.10593142,-0.14968605,0.28610694,-0.9479677,0.9707482
0.10509119,0.052667104,-0.090292245,0.05025599,0.44741246,-0.23720974,0.9553346
-0.013471787,-0.006736148,-0.034462262,-0.006714113,0.14614317,-0.74015534,0.9949996
0.1549346,0.077858984,0.12383069,0.07585532,-0.44815257,0.43424207,0.94531584
0.13310292,0.06679909,0.0192655,0.06665519,-0.0032897615,0.123928845,0.9996997
0.32882634,0.16831043,0.11589991,0.16618577,-0.30934048,0.6758532,0.9653418
0.6457863,0.35806248,0.21507306,0.3423324,-0.5137966,-0.94769907,0.8891561
0.90971166,0.59943616,0.40802905,0.5220787,-1.013384,0.7560464,0.5812973
0.9921654,0.77199835,0.44762692,0.6535987,-0.9873061,0.9521302,0.48805448
0.9989822,0.81681466,0.3060981,0.6745272,-0.39219925,-0.9289142,0.76395476
0.984904,0.7443577,0.386204,0.6421878,-0.7853849,0.8815999,0.62345207
0.97005033,0.9583814,0.6219712,0.76081616,-1.3526601,-0.908467,-0.020056665
0.9978086,0.805124,0.30641392,0.669104,-0.40501344,0.9638212,0.7659152
0.98213243,0.7356176,0.30809838,0.6324703,-0.48301512,0.33231688,0.77324504
0.98448974,0.7430045,0.37465778,0.64187884,-0.74157727,0.7935833,0.64701647
0.8760457,0.5572191,0.27310684,0.50880826,-0.5324738,-0.88725615,0.8308578
0.9243727,0.62029,0.41174462,0.5391078,-1.007331,0.47726625,0.5748853
0.9662532,0.6949387,0.24105488,0.59241164,-0.2568825,-0.9999714,0.88065517
0.8461584,0.5243802,0.21796417,0.4809552,-0.3360796,0.2984353,0.905118
0.8360242,0.5139866,0.2555362,0.4750187,-0.5070723,0.56850904,0.8536331
0.9395686,0.64416987,0.37770367,0.56742734,-0.85914004,0.3685555,0.6465674
0.9844243,0.7427923,0.29444888,0.6336174,-0.42094383,0.7445723,0.7959589
0.9536746,0.6691929,0.52545416,0.5372932,-1.3169801,0.5108708,0.31867892
0.7006488,0.39759812,0.21194328,0.37820083,-0.45459658,0.8727249,0.89903605
0.5498648,0.2951499,0.14725111,0.28700686,-0.29402566,0.42942792,0.9548737
0.45345187,0.23746866,0.06656531,0.23109649,-0.0069881207,-0.95667344,0.99631435
0.0020268455,0.0010134235,-0.027733946,0.0010106995,0.12569602,-0.67986745,0.996496
-0.32765898,-0.16768393,-0.31335008,-0.14062607,1.0034392,-0.7708745,0.65681434
-0.43363285,-0.22612421,-0.12314572,-0.22230408,0.27103734,-0.8113763,0.9665708
-0.5975267,-0.32557392,-0.12832263,-0.31364363,0.17457478,-0.645821,0.9727218
-0.7880977,-0.4687013,-0.16851261,-0.4331356,0.18719451,-0.44342047,0.95312923
-0.8379156,-0.5159014,-0.2011543,-0.4725651,0.27424303,-0.3689732,0.9240681
-0.7610027,-0.44534883,-0.13532035,-0.40971616,0.072959036,-0.50469893,0.97693455
-0.7837217,-0.46483383,-0.20177966,-0.43425542,0.3333492,-0.40267858,0.91900414
-0.7957968,-0.47560307,-0.14573534,-0.4332746,0.08540094,-0.46806464,0.97177637
-0.9322096,-0.6322722,-0.26086533,-0.5609971,0.39938426,-0.24345692,0.85280657
-0.900484,-0.5871743,-0.3606249,-0.52381545,0.8526132,-0.12199066,0.6779141
-0.93808407,-0.64171404,-0.29578376,-0.5711243,0.5335387,-0.19416294,0.79808843
-0.9295204,-0.6280863,-0.35149515,-0.5588095,0.7743832,-0.1223093,0.69784015
-0.9997361,-0.82898116,-0.41991514,-0.6986719,0.8215959,-0.0370007,0.532632
-0.98358655,-0.9320882,-0.621738,-0.73269343,1.3832598,0.16107902,0.012317777
-0.94553864,-0.9857636,-0.52046573,-0.81404686,0.9705181,0.004060775,0.15540957
-0.9891656,-0.9165492,-0.6866864,-0.684342,1.5587159,0.2359286,-0.1167109
-0.9900975,-0.7631776,-0.4401974,-0.648394,0.9694758,-7.344782e-05,0.50605404
-0.9962936,-0.7940128,-0.44362223,-0.6711192,0.94948834,0.00011064112,0.4917345
-0.8608978,-0.540131,-0.2195987,-0.49249345,0.32582188,-0.3312618,0.9042649
-0.7623877,-0.44650978,-0.30205,-0.41179553,0.7713599,-0.28563786,0.76892364
-0.5613628,-0.30235615,-0.10812307,-0.2919373,0.113219514,-0.701243,0.98328483
-0.23396596,-0.118351206,-0.021070842,-0.117231086,-0.051961776,-0.99923784,0.99998945
0.17992966,0.09058068,0.17523749,0.085426815,-0.63606435,0.6700171,0.88687277
0.18306817,0.09218307,0.065489724,0.09180695,-0.17910665,0.5644337,0.9887053
0.17196609,0.08651999,0.05326658,0.08627589,-0.13144235,0.4662726,0.99320287
0.14002046,0.07029876,0.049269203,0.07013617,-0.13368832,0.21962139,0.99365723
0.0756165,0.037853405,0.005470727,0.03781224,0.02265048,-0.2839905,0.9999969
0.41216207,0.21399829,0.12971716,0.21044986,-0.31479,-0.77003133,0.95992434
0.52752763,0.28136984,0.16623485,0.2736669,-0.39371264,0.9994081,0.9349494
0.48688564,0.25696936,0.19393887,0.24802464,-0.5401531,-0.007477224,0.898796
0.58137786,0.31509778,0.2337393,0.29958075,-0.63926524,-0.9992404,0.8551117
0.76286435,0.44691008,0.29066688,0.4142478,-0.7262584,-0.59727347,0.788903
0.93201774,0.63197076,0.3692075,0.5591444,-0.83926415,0.5994556,0.663331
0.9673197,0.6973248,0.3253732,0.6105112,-0.5940807,-0.9504974,0.74548644
0.9860139,0.9258245,0.38840833,0.7532316,-0.58471245,0.86977684,0.54839057
0.87321925,0.99123824,0.7829761,0.8033757,-1.6446458,0.82343996,-0.5415837
0.9998381,0.83169997,0.40928155,0.700715,-0.7776698,0.84223354,0.5545206
0.9984722,0.81119335,0.36025035,0.6847555,-0.6093522,-0.37028202,0.66237974
0.9702788,0.7041527,0.3252451,0.61502355,-0.58613,0.21030787,0.7453121
0.97480166,0.7152698,0.32927862,0.6225595,-0.590386,-0.81455255,0.73717654
0.9849052,0.7443619,0.34270844,0.6422164,-0.61282814,0.8511237,0.7091976
0.91042966,0.6004161,0.14620677,0.50610316,0.020259833,-0.5970885,0.9769964
0.719575,0.41202432,0.27412787,0.38504192,-0.69750655,-0.19141695,0.8106003
0.7632646,0.44724658,0.1639009,0.4164418,-0.19080357,-0.5471293,0.9555069
0.79720896,0.47688285,0.28156334,0.44226447,-0.65712583,-0.9204162,0.8088078
0.70905834,0.40395248,0.30516392,0.37138453,-0.82558733,-0.090314336,0.7547737
0.6369625,0.35197842,0.41740152,0.285339,-1.1880984,-0.46476576,0.49404263
0.73862576,0.42702803,0.3256935,0.38826722,-0.87902915,0.1270535,0.7211735
0.17267601,0.08688169,0.009326658,0.08632527,0.065898016,0.4125858,0.9998833
0.36262998,0.1866029,0.11241179,0.18425274,-0.27170116,0.17242533,0.9700819
-0.06618174,-0.033121124,0.020699246,-0.032954227,-0.13374302,-0.83308935,0.99690074
-0.4749413,-0.24994747,-0.2531378,-0.2324342,0.77772313,-0.6369127,0.8082548
-0.8203662,-0.49854115,-0.23685959,-0.4625902,0.44530648,-0.33177012,0.8784937
-0.84858656,-0.52692103,-0.3519384,-0.47351316,0.88020265,-0.16080299,0.68834627
-0.83964664,-0.5176637,-0.27846542,-0.47713634,0.5990668,-0.26403344,0.81883097
-0.99246633,-0.77337235,-0.39788043,-0.6617534,0.79899824,-0.05517155,0.59445405
-0.9428204,-0.64965636,-0.33199152,-0.5770454,0.6730383,-0.14404267,0.73473567
-0.9687088,-0.7004906,-0.32620344,-0.61266154,0.59400386,-0.14661984,0.7438013
-0.9290102,-0.6273011,-0.31556934,-0.56111085,0.6307165,-0.17045115,0.76398903
-0.8758134,-0.5569494,-0.26813647,-0.5085615,0.5119362,-0.25777316,0.83848923
-0.9714673,-0.70698875,-0.45032552,-0.6007754,1.0608858,0.014767945,0.49081817
-0.86096203,-0.5402014,-0.20846881,-0.49082935,0.2789933,-0.34624666,0.91750574
-0.95803916,-0.67768276,-0.35719284,-0.596158,0.74357074,-0.10686775,0.6867568
-0.9904475,-0.7646025,-0.3968837,-0.6556881,0.8047698,-0.055472925,0.59819955
-0.95890933,-0.6794268,-0.32729322,-0.5984104,0.62141454,-0.14652523,0.7428053
-0.9998329,-0.85129607,-0.42734686,-0.7134361,0.8241777,-0.03354402,0.5077603
-0.98802036,-0.9200936,-0.4041486,-0.7539782,0.651372,-0.0899569,0.5182364
-0.98845786,-0.75680554,-0.3773475,-0.6512633,0.73702186,-0.08015964,0.63956976
-0.9866658,-0.75032634,-0.36733094,-0.6470088,0.7045674,-0.09279228,0.660611
-0.81464416,-0.49306586,-0.22710708,-0.4579442,0.4099121,-0.3484596,0.89089984
-0.86854666,-0.5486359,-0.30061072,-0.5007725,0.65604436,-0.21782008,0.7852845
-0.56805694,-0.30658904,-0.2054458,-0.29483548,0.53214955,-0.5860063,0.89306283
-0.013588103,-0.006794312,0.033384733,-0.0067632613,-0.15791437,-0.66845167,0.9946356
-0.010840932,-0.0054205987,0.0017829301,-0.005420177,-0.014797514,-0.69350886,0.9999675
0.043931283,0.021974482,-0.03282744,0.021829037,0.17386249,-0.50803995,0.9939978
0.39684072,0.20544222,0.087155044,0.20246792,-0.13621603,-0.45369986,0.9869615
0.5103898,0.27098048,0.059625994,0.25972688,0.060565833,0.64195335,0.99872917
0.39198503,0.20274651,0.09017276,0.19995725,-0.15295924,-0.36306864,0.98526895
0.68493396,0.3859478,0.28918552,0.35776743,-0.78314394,-0.8620169,0.77965295
0.7960789,0.47585842,0.3321389,0.432157,-0.8563894,0.1671102,0.7185696
0.6835529,0.3849373,0.19312085,0.36748233,-0.38808823,-0.60083306,0.9198915
0.70702493,0.40240806,0.18651424,0.38244638,-0.339004,0.5576961,0.9292692
0.87311137,0.5538302,0.27470124,0.5061887,-0.5429299,-0.9992064,0.82811403
0.9227444,0.61787957,0.29898697,0.55432093,-0.5729091,0.07919893,0.7922747
0.98551005,0.7463708,0.36918375,0.64432585,-0.71625507,-0.5742304,0.657492
0.99617434,0.8873493,0.42243874,0.7368058,-0.7622613,-0.9871328,0.5002296
0.97296697,0.9536511,0.5962875,0.7648019,-1.28235,-0.74030393,0.043987036
0.9773683,0.9456537,0.424269,0.77307045,-0.6920181,-0.44173318,0.4489669
0.9896637,0.9149359,0.47413647,0.7556059,-0.9206163,0.8562864,0.36462963
0.9999908,0.84377754,0.5172232,0.6920687,-1.154771,-0.94635266,0.30934247
0.9294422,0.6279658,0.30498824,0.56169915,-0.5865595,0.9994526,0.78236425
0.9979298,0.806157,0.41272944,0.683484,-0.81986845,0.90573716,0.5552762
0.83131576,0.5092673,0.2593564,0.47116256,-0.5285147,0.9887731,0.8475064
0.78763986,0.4682948,0.27990672,0.4349561,-0.6598018,-0.18842126,0.81030625
0.512128,0.27202734,0.18943098,0.2631142,-0.5041903,0.8196598,0.90719676
0.40407526,0.20947261,0.19888109,0.2006131,-0.61160743,-0.7135038,0.88242567
0.40531835,0.21016687,0.1544011,0.20548879,-0.4267647,-0.68732095,0.93639344
0.19818237,0.099916756,0.08118846,0.09926084,-0.23940107,0.6893922,0.9813263
0.20828427,0.10510233,0.08037657,0.10444602,-0.22945666,0.75495446,0.98226917
0.28860343,0.14690496,0.16727026,0.14169273,-0.55089825,0.9480351,0.9102671
0.07616486,0.03812857,0.07605067,0.03769625,-0.29114074,-0.17794186,0.9782208
-0.07376841,-0.03692612,0.062627606,-0.036098972,-0.31958458,-0.8151012,0.9785937
-0.44232208,-0.23107935,-0.12971902,-0.22693436,0.29408193,-0.7968099,0.9620031
-0.7462447,-0.43317667,-0.13036466,-0.39988852,0.06485752,-0.5213661,0.97928196
-0.988867,-0.7583517,-0.36334473,-0.65227616,0.6799158,-0.098691806,0.6672834
-0.8537225,-0.5323639,-0.3258059,-0.48376504,0.7747522,-0.19240117,0.73885876
-0.96968013,-0.9589531,-0.4091327,-0.777237,0.6159086,-0.10724636,0.46740472
-0.9832334,-0.9329469,-0.46242836,-0.76880383,0.852779,-0.023362413,0.37508634
-0.9723186,-0.70905584,-0.5540769,-0.5594043,1.3672149,0.13863209,0.25141513
-0.96414113,-0.69032043,-0.31600687,-0.6052819,0.5635892,-0.16084649,0.76258004
-0.974833,-0.7153501,-0.39410296,-0.62014306,0.8472302,-0.056641683,0.61056936
-0.9616597,-0.6850625,-0.26384526,-0.59377706,0.35693663,-0.2319546,0.8482008
-0.97164536,-0.70741856,-0.5455311,-0.5622132,1.346749,0.12884149,0.27172136
-0.82431537,-0.502371,-0.33483464,-0.45557398,0.84036076,-0.1984381,0.7178448
-0.93377125,-0.63474107,-0.3705629,-0.5611377,0.8415897,-0.095711924,0.66070443
-0.9645098,-0.69111675,-0.28828102,-0.60243464,0.44968393,-0.19828297,0.8097018
-0.99062175,-0.7653214,-0.57841533,-0.5981173,1.3961877,0.16355586,0.18966216
-0.9138248,-0.60510385,-0.23722067,-0.53933847,0.33029285,-0.28237426,0.8852297
-0.9447463,-0.65297914,-0.3256253,-0.5796792,0.6435731,-0.15202725,0.74631435
-0.96744627,-0.6976104,-0.38717833,-0.607711,0.8394649,-0.066101015,0.6261278
-0.6935752,-0.39231902,-0.21668558,-0.3733109,0.4810583,-0.45297495,0.8922445
-0.69424754,-0.39281824,-0.2681092,-0.36817253,0.69395363,-0.3862961,0.8168954
-0.5880181,-0.31938344,-0.23142268,-0.30403537,0.6252643,-0.5345125,0.8594182
-0.3082382,-0.15730868,-0.08894133,-0.15597346,0.20333084,-0.9476747,0.9821765
0.35679403,0.18342315,0.07631234,0.18126838,-0.114771806,0.32641846,0.9903094
0.32615525,0.1668774,-0.01257435,0.16031091,0.25106698,0.8281512,0.992662
0.65540725,0.3647765,0.1070769,0.3437227,-0.038957376,-0.72507244,0.9877759
0.8046424,0.4836941,0.11696985,0.43012473,0.03624759,0.9646045,0.98888904
0.7112244,0.40560338,0.20826013,0.38530618,-0.42943314,-0.49497247,0.9046721
0.82583314,0.5038544,0.23305885,0.466644,-0.4231147,0.36124444,0.8841123
0.8186343,0.4968748,0.21557389,0.46017787,-0.35638106,0.07390931,0.9057503
0.7685418,0.45170927,0.20544808,0.42399183,-0.36404768,0.2894712,0.9134406
0.91898745,0.6124129,0.35601264,0.5455761,-0.80868745,-0.9370111,0.6885291
0.76763254,0.45093682,0.25766093,0.42214698,-0.5872647,0.7339402,0.84293985
0.9833819,0.7394696,0.57456803,0.576575,-1.4009631,-0.5836104,0.20149088
0.9910627,0.76717025,0.2558947,0.6323958,-0.24850032,-0.8554154,0.8549713
0.9975197,0.80276835,0.2524581,0.64498454,-0.20626882,0.9297632,0.85576576
0.9725231,0.95439804,0.43582317,0.7807899,-0.7219131,-0.8804052,0.41197532
0.8569326,0.9805332,0.62370497,0.8678983,-1.1889207,0.47719568,-0.28256828
0.99507594,0.8932639,0.3151676,0.71033806,-0.35129622,-0.79875314,0.721574
0.9945865,0.783927,0.38151202,0.6693502,-0.72341853,0.49848038,0.626029
0.9558544,0.6733811,0.4146375,0.5830304,-0.96707666,-0.19175673,0.56983507
0.99034065,0.764165,0.41744527,0.65314233,-0.8839348,-0.20190991,0.55497915
0.866737,0.5466016,0.18319893,0.48963574,-0.16797252,0.17471221,0.94467247
0.67145073,0.3761695,0.2793565,0.3504398,-0.7553519,0.9709135,0.79466873
0.30837145,0.15737958,0.16055973,0.15268655,-0.5125112,0.83271575,0.9203881
0.044189718,0.022103855,-0.040395696,0.021903692,0.20724957,-0.51652426,0.99123794
0.27948776,0.14210229,0.067119576,0.1411504,-0.12454875,0.9983609,0.991406
0.13886765,0.06971524,0.09191832,0.068847135,-0.3226211,0.27278408,0.97117615
-0.22582398,-0.11414014,0.07028298,-0.1075807,-0.42743436,-0.9928027,0.9633309
-0.06733505,-0.033699386,0.08903263,-0.032436192,-0.42400333,-0.7753511,0.95940566
-0.01763126,-0.0088162,-0.06874158,-0.008693903,0.29382437,-0.7860046,0.97964895
-0.3518929,-0.18075992,-0.22996299,-0.16791253,0.7547994,-0.8106763,0.8276227
-0.47697556,-0.25113893,-0.13821259,-0.24591112,0.307251,-0.753375,0.9573871
-0.6437516,-0.35665345,-0.19840737,-0.34210125,0.44412658,-0.520228,0.9099004
-0.8229478,-0.50104,-0.17631377,-0.45767015,0.18580027,-0.4109903,0.9483694
-0.9561618,-0.67398,-0.34735838,-0.59411806,0.7083756,-0.12027475,0.7057256
-0.97671384,-0.94691586,-0.29129127,-0.711548,0.22300999,-0.25358796,0.7360777
-0.99229145,-0.77257025,-0.3947557,-0.66138434,0.7877588,-0.0591186,0.6011116
-0.98977315,-0.76187843,-0.30071825,-0.64550525,0.42634907,-0.1827471,0.7830775
-0.99225014,-0.77238244,-0.41997552,-0.65882105,0.88463527,-0.026682466,0.5479814
-0.9915128,-0.7691037,-0.28524512,-0.64462024,0.35852483,-0.20446326,0.8083439
-0.9994391,-0.8232166,-0.42582643,-0.6943853,0.85066164,-0.028120443,0.5218289
-0.9876066,-0.7536709,-0.28471482,-0.6367139,0.37155068,-0.2037265,0.81103927
-0.8918516,-0.57621014,-0.27724397,-0.5232509,0.5286434,-0.23755929,0.8256907
-0.79973733,-0.47918546,-0.30698022,-0.4404571,0.7566579,-0.25182006,0.7656265
-0.9540058,-0.6698228,-0.39561182,-0.5845098,0.9004857,-0.0573958,0.60989344
-0.7626226,-0.44670704,-0.29096872,-0.41401178,0.7276711,-0.30006647,0.7883499
-0.8110006,-0.48962328,-0.20879951,-0.45405698,0.33556262,-0.3752292,0.9132014
-0.8878422,-0.5712676,-0.39567584,-0.50098234,0.99587065,-0.08224414,0.6046895
-0.9276204,-0.62517667,-0.31345242,-0.5595904,0.6243866,-0.17378591,0.76765496
-0.73649913,-0.42532745,-0.36721686,-0.3744704,1.0209705,-0.22142562,0.63623464
-0.57936853,-0.31380686,-0.076876834,-0.29792726,-0.03385643,-0.71782136,0.9964025
-0.25261176,-0.1280354,-0.069800794,-0.12732792,0.1539803,-0.9870154,0.98937285
-0.08630533,-0.04321985,-0.13865104,-0.041260216,0.54248214,-0.96442735,0.92287624
0.30402637,0.15506998,0.008385135,0.15139909,0.15040869,0.955734,0.99867046
0.63471085,0.35043684,0.15122597,0.33654198,-0.2457856,0.13496828,0.95751023
0.8953153,0.58055466,0.25882253,0.52555263,-0.4466904,-0.92032564,0.8539227
0.8728924,0.55357885,0.23265442,0.503713,-0.3662078,-0.775924,0.8886131
0.9392504,0.64364105,0.27708566,0.5707085,-0.4542336,-0.97274375,0.82829756
0.97837245,0.72475725,0.40341333,0.6258513,-0.8727872,0.26882565,0.590301
0.96540076,0.69305813,0.3142478,0.60694265,-0.55345124,-0.85767126,0.76555353
0.67155194,0.3762422,0.2380291,0.35691148,-0.58952504,0.98005867,0.8603562
0.8654231,0.5451334,0.27686477,0.49935415,-0.56168973,0.3393374,0.8240057
0.93979484,0.6445468,0.19173984,0.5480721,-0.112139635,-0.99788755,0.9398283
0.9294051,0.6279086,0.21887308,0.5488103,-0.23267804,0.8969842,0.90921205
0.9805085,0.7308021,0.34931335,0.63373595,-0.65414333,0.98521805,0.6982046
0.98311865,0.93322337,0.44655603,0.7681717,-0.7932864,0.5007064,0.41111025
0.9998621,0.8504012,0.30262685,0.6877863,-0.34667668,-0.44270974,0.7614119
0.99944925,0.8592241,0.48377052,0.712798,-1.0232729,0.6666573,0.37835506
0.9988344,0.8150654,0.3211496,0.6785333,-0.45194358,-0.9954804,0.736831
0.98842525,0.91886544,0.48871094,0.7574007,-0.9684526,0.97834253,0.32797885
0.99949694,0.85844755,0.4127425,0.718028,-0.7599308,0.6431761,0.5363636
0.9642424,0.6905389,0.24773078,0.5923075,-0.2872439,-0.36127576,0.8714984
0.85587615,0.53467464,0.20838027,0.48697367,-0.28450844,0.41466707,0.9172379
0.52248806,0.2782988,0.24569851,0.26176098,-0.723914,0.9967253,0.8281519
0.18317917,0.09223976,0.0875325,0.09145233,-0.27669317,0.59205025,0.97669935
0.21279737,0.10742357,0.1584111,0.10319854,-0.55629706,0.8495059,0.91282815
-0.103508435,-0.051870294,-0.048474573,-0.05173527,0.1529829,-0.94417685,0.9928733
-0.19809745,-0.099873215,0.055813164,-0.09585052,-0.3578458,-0.9842845,0.9760139
-0.21701758,-0.109596774,0.032113817,-0.106413156,-0.2713323,-0.99617404,0.98846406
-0.19871977,-0.10019226,-0.11839769,-0.09831745,0.40056968,-0.99641347,0.9539746
-0.33964956,-0.174135,-0.06316589,-0.17208384,0.06747754,-0.93748176,0.9945619
-0.44784006,-0.234241,-0.17654854,-0.2274336,0.4930925,-0.74738663,0.91597074
-0.5528888,-0.29703748,-0.11357712,-0.28765973,0.14333768,-0.70340335,0.979785
-0.8071501,-0.486021,-0.2656409,-0.45163807,0.5811004,-0.30183536,0.8353553
-0.7595169,-0.44410694,-0.31626135,-0.40656525,0.8280542,-0.26916274,0.74259275
-0.91478205,-0.60644215,-0.3339921,-0.54384047,0.72811455,-0.15115094,0.73000443
-0.96990967,-0.7032834,-0.5450662,-0.55868787,1.3478976,0.12819022,0.27287453
-0.9958104,-0.7909624,-0.43244666,-0.6706623,0.911353,-0.013455823,0.5168995
-0.9966516,-0.8844902,-0.37166375,-0.7273271,0.57123405,-0.11649553,0.6113643
-0.97492975,-0.95022255,-0.40995678,-0.7724569,0.6320049,-0.09999823,0.47638422
-0.98117685,-0.9377174,-0.67066985,-0.7158027,1.5056568,0.20876434,-0.10116154
-0.9998329,-0.8512946,-0.37562525,-0.71007794,0.6245915,-0.100188546,0.61809856
-0.9759451,-0.71823186,-0.48691404,-0.5976902,1.1716645,0.059866488,0.40769655
-0.9073269,-0.59620917,-0.33180368,-0.5359481,0.73041207,-0.15718514,0.7335021
-0.80826044,-0.4870561,-0.2720036,-0.45201612,0.6064364,-0.29259652,0.8255504
-0.89559764,-0.580912,-0.31174815,-0.5257579,0.66606075,-0.1892858,0.76859605
-0.58613145,-0.31816274,-0.14811276,-0.30795118,0.2702875,-0.6340735,0.9567401
-0.636092,-0.35138193,-0.1363336,-0.33637854,0.17961207,-0.60200214,0.9693165
-0.5161817,-0.27447468,-0.21951136,-0.26207402,0.6255199,-0.62591815,0.86747813
-0.67298806,-0.37727478,-0.25423357,-0.35577285,0.65487665,-0.42320246,0.8361052
-0.5351147,-0.28601906,-0.16302045,-0.27819374,0.3741634,-0.66792476,0.93889064
-0.5259877,-0.28043002,-0.07322288,-0.2694897,-0.013031075,-0.7687414,0.99617594
-0.19992736,-0.10081152,-0.05703174,-0.100457095,0.13055831,-0.99999535,0.99269676
0.027239619,0.013621915,-0.027713217,0.013566388,0.14108062,-0.578654,0.9959508
0.44032404,0.22993742,0.044113003,0.22230631,0.08143219,-0.99411273,0.9997683
0.74356,0.43099993,0.2900068,0.39981613,-0.74040276,0.8578843,0.7872405
0.9078371,0.59689605,0.18982683,0.5219542,-0.14656615,0.99676573,0.9404746
0.9517451,0.6655659,0.25256988,0.5797378,-0.3310989,-0.85046995,0.8650252
0.95459944,0.67095774,0.46401814,0.56544363,-1.1381131,0.41031992,0.46133283
0.99865985,0.8131345,0.51977605,0.66581523,-1.1928066,-0.6511867,0.31482393
0.98735905,0.752779,0.25329322,0.6249389,-0.25137797,0.5864822,0.8601849
0.9388937,0.6430496,0.2901996,0.5716525,-0.5090316,-0.25290376,0.8073071
0.9453928,0.6541073,0.28127274,0.5780791,-0.46027905,-0.997588,0.82172304
0.97460765,0.71477354,0.36921522,0.6222888,-0.75092065,-0.96750945,0.6609899
0.85565674,0.5344384,0.24988629,0.4909177,-0.46018612,-0.9802041,0.8636447
0.94563925,0.65453917,0.28394926,0.57869345,-0.47083643,-0.98698926,0.81745046
0.96166456,0.68507266,0.3442149,0.60226136,-0.6836637,0.85509825,0.7112768
0.8930379,0.57769024,0.28553808,0.52440536,-0.56158274,0.68262166,0.8125588
0.98129976,0.7331232,0.2938688,0.6281244,-0.4285348,-0.7783779,0.7978397
0.99907994,0.8180402,0.38087553,0.6910168,-0.68275696,-0.83051693,0.6186329
0.99959683,0.82601434,0.6107435,0.6368657,-1.4396092,0.60783434,0.100657225
0.9602751,0.6822013,0.26460838,0.59231263,-0.36290696,0.5047615,0.8471247
0.9054012,0.59363365,0.35922927,0.5295189,-0.8406571,0.45430642,0.68114126
0.8285801,0.50655556,0.27687025,0.46804437,-0.6048487,-0.98616606,0.82015646
0.35048947,0.17999855,0.15505826,0.17561936,-0.4644184,0.32108092,0.93068516
0.23745042,0.12015661,-0.043006275,0.11536769,0.32686874,0.82453597,0.9818579
-0.08837003,-0.044257157,-0.08978116,-0.04355384,0.34299865,-0.9454519,0.9695957
-0.4500581,-0.23551522,-0.14524923,-0.23071027,0.35699663,-0.77466965,0.9491112
-0.51974434,-0.2766325,-0.09189756,-0.26804772,0.07216692,-0.75645804,0.98949295
-0.5160692,-0.27440664,-0.04852143,-0.26103187,-0.11078226,-0.8003453,0.99988395
-0.7587883,-0.44349933,-0.15973,-0.41297582,0.17715634,-0.47501975,0.95876557
-0.6401116,-0.35414195,-0.27785012,-0.3296276,0.7715317,-0.4244345,0.792347
-0.4735744,-0.24914789,-0.1442673,-0.24385083,0.3362935,-0.75102556,0.95183015
-0.70356923,-0.39979506,-0.24357559,-0.37791798,0.5861235,-0.4098885,0.8561901
-0.89028996,-0.5742743,-0.28525215,-0.5218065,0.56418663,-0.22747257,0.812803
-0.8061353,-0.4850776,-0.28219107,-0.44929913,0.65066457,-0.28042427,0.8088941
-0.90355897,-0.5911944,-0.3776249,-0.52338547,0.9123519,-0.09830089,0.6441658
-0.997336,-0.80134,-0.44571096,-0.6762221,0.94928366,0.0014491081,0.48516962
-0.99421746,-0.7819612,-0.46480787,-0.6573025,1.0384167,0.028300554,0.4478341
-0.9477627,-0.9840003,-0.4189054,-0.7958963,0.60742,-0.11820715,0.40012616
-0.99939835,-0.82255936,-0.3969472,-0.6946471,0.74036133,-0.0649755,0.5837689
-0.99982023,-0.85165983,-0.4224548,-0.7137666,0.8051088,-0.039863005,0.51827466
-0.97150445,-0.9560747,-0.5164228,-0.78490436,1.0136235,0.027189732,0.22304076
-0.9685069,-0.7000261,-0.43507537,-0.5994702,1.0143093,-0.0045889467,0.5247565
-0.8949719,-0.58012086,-0.3942284,-0.50925994,0.9827728,-0.08066206,0.60873735
-0.7446952,-0.43191898,-0.14831527,-0.40240002,0.14128225,-0.49977505,0.96697164
-0.641894,-0.35537025,-0.2063822,-0.34048513,0.47987655,-0.51210654,0.89991724
-0.7270115,-0.41782048,-0.2271766,-0.39530903,0.49638927,-0.41172898,0.8819802
-0.5539818,-0.29772106,-0.12165303,-0.28872526,0.17805806,-0.6938201,0.97477484
-0.33670253,-0.1725461,-0.038020417,-0.16954744,-0.041963268,-0.951848,0.99956155
-0.49827024,-0.2637229,0.003415069,-0.24263337,-0.30563134,-0.8582125,0.9902094
-0.5766721,-0.31207868,-0.21091434,-0.29952148,0.5488374,-0.57067907,0.88683057
-0.1165668,-0.058449402,-0.08813771,-0.057707045,0.31951568,-0.97401416,0.9725034
-0.008824257,-0.0044122,-0.04116455,-0.004389642,0.17872569,-0.731833,0.992646
0.15227568,0.076509565,0.09507971,0.07553931,-0.3282908,0.3758605,0.96971756
0.121327154,0.060850866,-0.07190438,0.058663175,0.3829949,-0.09836709,0.9693812
0.45608276,0.23898616,-0.0019153213,0.22334284,0.2785472,-0.9636504,0.992373
0.5925379,0.322318,0.14416419,0.31156653,-0.24797642,-0.7551262,0.9604875
