s1,s2,s3,s4,s5,s6,s9
-0.65582025,-0.37700358,-0.16697928,-0.348497,0.29345852,-0.5813403,0.9327719
-0.7256197,-0.4418287,-0.27203625,-0.40634716,0.64981973,-0.38041288,0.82889634
-0.25587937,-0.14842215,-0.036699697,-0.13608822,-0.015577126,-0.9108297,0.98341733
-0.13694865,-0.053559683,-0.06813326,-0.062522866,0.21709095,-0.93785036,0.99450696
-0.39989868,-0.21662213,-0.09656555,-0.20560846,0.16045818,-0.85133606,0.98018837
-0.31558508,-0.13850859,-0.12204715,-0.14430127,0.3572892,-0.8697773,0.94974995
0.11157088,0.056677528,-0.03994818,0.058601357,0.20440258,-0.43904114,0.99935377
-0.039671272,-0.011001557,-0.05218281,-0.020440437,0.19097584,-0.8404845,0.9983948
0.20485492,0.09242863,0.109974734,0.09732501,-0.36522207,0.47840053,0.9385435
0.1402312,0.050076365,0.004740266,0.061335035,0.031177932,0.09375009,0.9786361
0.31251055,0.1595699,0.1009389,0.15822431,-0.26055518,0.64020455,0.9482154
0.62953526,0.3653461,0.21886227,0.34018683,-0.5303952,-0.9369154,0.88924867
0.88062507,0.5918808,0.39114678,0.534784,-0.948495,0.74430794,0.5896094
0.94107103,0.7617346,0.42821458,0.65334475,-0.91199195,0.89319205,0.46243805
0.98518795,0.80096626,0.30153108,0.6824375,-0.3468086,-0.9348298,0.77469623
0.9345896,0.7373579,0.37216374,0.63308954,-0.7401956,0.86019766,0.5898302
0.9531701,0.9998451,0.6339802,0.7888126,-1.3263654,-0.8553161,0.010693908
0.9977068,0.79319525,0.30106598,0.6662856,-0.4024951,0.9124882,0.7415305
0.94311273,0.7116806,0.28166083,0.6150268,-0.41283667,0.2931925,0.7669935
0.9412672,0.7408091,0.3597115,0.6369847,-0.6927715,0.8040151,0.6201909
0.83736265,0.5669096,0.2617172,0.49792224,-0.47978356,-0.8808449,0.8312518
0.88176584,0.6090291,0.39454547,0.5391048,-0.95375514,0.5008206,0.57954884
0.9151384,0.6633212,0.22581843,0.5713579,-0.20576853,-0.92047393,0.88332266
0.80394244,0.51555544,0.19573608,0.4624648,-0.26129708,0.25688845,0.8908141
0.79179955,0.5179353,0.23644686,0.46925804,-0.4410811,0.5560837,0.8439654
0.87641686,0.63060474,0.36168396,0.5494811,-0.81296694,0.38180166,0.63584465
0.9781009,0.7401237,0.27518415,0.63274294,-0.37875402,0.73492837,0.7847024
0.9593536,0.6921214,0.4960253,0.60123247,-1.2504827,0.46294725,0.37039942
0.6827596,0.40814775,0.20871986,0.38181183,-0.4259624,0.82179713,0.8927671
0.53096414,0.28484455,0.12666556,0.28171816,-0.20915218,0.37332034,0.9414258
0.41397452,0.23326237,0.0395309,0.21823508,0.07213725,-0.81301296,0.9924993
-0.021288732,-0.0073387614,-0.047559053,-0.009566693,0.17128131,-0.79278296,0.9982828
-0.65794647,-0.48135778,-0.35947332,-0.42231968,0.93740964,-0.42193013,0.6610913
-0.43250868,-0.21303956,-0.14092776,-0.21085744,0.3573173,-0.7746798,0.93968976
-0.5893158,-0.32821617,-0.14334407,-0.30680165,0.2467904,-0.6721623,0.9483409
-0.7928417,-0.4792887,-0.17866343,-0.43761265,0.22869863,-0.47443828,0.9421605
-0.8423032,-0.5232936,-0.21333157,-0.47059885,0.32448718,-0.38185713,0.9144115
-0.7623724,-0.45855495,-0.14365909,-0.4176618,0.11491434,-0.5575868,0.97217596
-0.7752097,-0.466725,-0.21334173,-0.42648074,0.38164985,-0.4130878,0.90208024
-0.8062603,-0.48427823,-0.15469265,-0.4452775,0.12351601,-0.51350343,0.97062737
-0.9465159,-0.6308416,-0.2761924,-0.56235385,0.45517993,-0.21474147,0.8394264
-0.87615097,-0.6406098,-0.36439952,-0.5530223,0.8041859,-0.17094046,0.64177704
-0.9362841,-0.648116,-0.3062485,-0.5658029,0.56744474,-0.18343297,0.7715794
-0.90593845,-0.6647921,-0.35962427,-0.5695193,0.7563591,-0.1549055,0.65878284
-0.97503877,-0.80130875,-0.43575516,-0.6670379,0.9001036,-0.05515705,0.5125852
-1.0504609,-0.9291735,-0.601391,-0.7632675,1.355198,0.27366018,0.030629873
-1.0573566,-0.9366146,-0.5787958,-0.7690417,1.2676219,0.12428582,0.17522782
-0.98877645,-0.88717175,-0.5864139,-0.7233926,1.3199214,0.35250676,-0.019773543
-0.9578405,-0.7848798,-0.44868454,-0.65303236,0.9615235,-0.056134388,0.47177547
-0.9640921,-0.7956258,-0.45423996,-0.6655406,0.9664857,-0.04742825,0.46710673
-0.8675824,-0.54449475,-0.23358223,-0.4945502,0.37916175,-0.3235472,0.89171404
-0.76291394,-0.49549153,-0.30743706,-0.44239268,0.73288363,-0.31819633,0.7710624
-0.5526912,-0.30695328,-0.1258748,-0.28977802,0.19859251,-0.7280643,0.9636284
-0.25251633,-0.13689516,-0.050613057,-0.13088626,0.056208227,-0.91287655,0.98709524
0.2688905,0.15028498,0.17190047,0.14720424,-0.5598492,0.7454847,0.8871374
0.18546231,0.081500754,0.051791657,0.08287725,-0.13602199,0.51657116,0.9691842
0.17246167,0.07202343,0.040820684,0.0727538,-0.093440026,0.42082387,0.9756561
0.15121293,0.054469027,0.023962146,0.06167056,-0.040158473,0.20625678,0.97430545
0.088083886,0.032938182,-0.018033348,0.03822776,0.10821671,-0.40043414,0.9826125
0.41906425,0.20678468,0.11641101,0.20942985,-0.26668206,-0.75572485,0.9558648
0.5026405,0.2711409,0.16230674,0.26128796,-0.36352497,0.9291756,0.9351438
0.45730174,0.22860661,0.18757403,0.23215036,-0.5212119,-0.04170035,0.8813977
0.5833625,0.3241237,0.23649856,0.30990443,-0.6481275,-0.98700607,0.8595647
0.7216446,0.44122222,0.28538305,0.40619215,-0.72017777,-0.64339924,0.78746915
0.88430727,0.6243314,0.35442486,0.5504799,-0.7952153,0.6191942,0.6493025
0.94020987,0.70211816,0.3134586,0.6142412,-0.53297454,-0.91809595,0.7443427
0.991078,0.9139587,0.37590274,0.76306397,-0.5636187,0.8990309,0.5555867
0.89035547,1.085405,0.7396651,0.84396625,-1.6544441,0.7727319,-0.3926676
0.95391744,0.8199015,0.39370883,0.6951412,-0.7287824,0.84938323,0.5267978
0.967895,0.807758,0.35924596,0.6879848,-0.592939,-0.40943998,0.6543604
0.9126223,0.67918444,0.30442348,0.5885843,-0.5287783,0.17089033,0.7330897
0.9447406,0.72390634,0.32352465,0.62744284,-0.53694224,-0.8123436,0.7336038
0.9555753,0.75138104,0.33223024,0.6402537,-0.5741722,0.8448304,0.6815793
0.86001277,0.57548153,0.17765541,0.49511144,-0.12542012,-0.60116184,0.93538344
0.6596087,0.39556476,0.26867303,0.36755264,-0.69413257,-0.2292293,0.79699546
0.72495097,0.44093397,0.14714015,0.39709648,-0.1459238,-0.60053825,0.9491855
0.7636403,0.47575656,0.27632126,0.4356595,-0.64085084,-0.91610163,0.8085751
0.647129,0.38399878,0.2937038,0.36068624,-0.8022988,-0.09870282,0.7500583
0.6861885,0.41032144,0.35638148,0.37229714,-1.025705,-0.49755052,0.60539836
0.67964774,0.4124284,0.30994365,0.3820685,-0.8342098,0.13515428,0.7236861
0.16174951,0.07043424,0.010880881,0.074442506,0.02640875,0.38742232,0.98795027
0.3555467,0.17004755,0.08551882,0.17565817,-0.16434954,0.15578616,0.9524254
-0.07503817,-0.05993645,-0.013356613,-0.04950458,-0.0116465315,-0.80933994,0.9788058
-0.5531222,-0.32048067,-0.26732516,-0.30212292,0.75312287,-0.5355396,0.8312288
-0.8168206,-0.50265956,-0.2496708,-0.45402017,0.48771337,-0.33610272,0.86123455
-0.84356195,-0.603629,-0.35802028,-0.5208164,0.8144503,-0.20490174,0.66195655
-0.8304513,-0.5332774,-0.28983384,-0.47871152,0.6161634,-0.29106155,0.8048474
-0.963695,-0.7668584,-0.41111803,-0.64348257,0.8365634,-0.08168244,0.5623354
-0.9279618,-0.66985023,-0.34139997,-0.576908,0.6856943,-0.15487811,0.6982004
-0.96647614,-0.704427,-0.33971566,-0.6109627,0.64253145,-0.124342605,0.70689887
-0.9179343,-0.64658695,-0.32656485,-0.5626464,0.6486615,-0.17131025,0.7281725
-0.8734204,-0.56705153,-0.28183353,-0.5072207,0.5509702,-0.26598775,0.81797785
-0.9357994,-0.7727503,-0.45167443,-0.6426268,0.9916717,-0.05177681,0.45241126
-0.8674075,-0.5437641,-0.22109342,-0.49474967,0.32673994,-0.34751493,0.90711105
-0.9388835,-0.69855934,-0.36771834,-0.59904283,0.74923944,-0.12283086,0.64794964
-0.9620905,-0.7583957,-0.40682343,-0.63922185,0.8244909,-0.08402316,0.56964624
-0.9511379,-0.6896383,-0.3418911,-0.5961212,0.65717024,-0.1378468,0.70681596
-0.9899835,-0.8108701,-0.4403901,-0.67099607,0.9062935,-0.054725543,0.5017244
-1.0122044,-0.8319074,-0.42886338,-0.6900111,0.847398,-0.06503688,0.5370428
-0.9693933,-0.75423884,-0.38923958,-0.63657606,0.76708806,-0.096171096,0.61004347
-0.97353685,-0.7472064,-0.37911505,-0.63401365,0.7387453,-0.10308014,0.6271053
-0.8040126,-0.49430543,-0.24250863,-0.44867685,0.4648745,-0.3575461,0.87551916
-0.8615319,-0.5756766,-0.310691,-0.50851715,0.659087,-0.239093,0.76095474
-0.5654165,-0.31260207,-0.21795368,-0.2907526,0.5714326,-0.5506965,0.87849814
-0.01110389,-0.03178943,-0.005125815,-0.01705993,-0.020383721,-0.6854781,0.9755849
-0.023200503,-0.017634628,-0.035792556,-0.012846762,0.107903235,-0.7473977,0.99058634
0.039167788,0.012907378,-0.039997805,0.016025878,0.1651503,-0.6713563,0.9958376
0.39140978,0.20289025,0.058874477,0.20056063,-0.032239296,-0.4839268,0.9750106
0.49107042,0.2731914,0.065168664,0.26618776,0.0287442,0.615654,0.9842795
0.39338654,0.19986142,0.062823944,0.19727844,-0.047939878,-0.40874276,0.97190744
0.6711805,0.3893473,0.27735475,0.36626554,-0.75104976,-0.87422395,0.78966385
0.72889954,0.46067178,0.3189908,0.42179957,-0.8199787,0.17250517,0.71372217
0.6564236,0.38271263,0.17754796,0.35388792,-0.33491158,-0.66369027,0.9188667
0.6774132,0.4041599,0.16522543,0.3762557,-0.25584355,0.5118146,0.9191367
0.8317846,0.5614356,0.2657062,0.5010766,-0.49837345,-0.96055907,0.82803404
0.8651089,0.60662746,0.28270787,0.5324396,-0.5213343,0.04241784,0.77300924
0.949228,0.7496617,0.3647112,0.6427075,-0.68428427,-0.5621091,0.64019907
1.0020497,0.8734252,0.41116527,0.7499241,-0.7079588,-0.8894057,0.49780044
0.95956725,0.98542637,0.61395246,0.7853329,-1.2708256,-0.73844874,0.05226952
0.9929439,0.9431822,0.43581313,0.7934281,-0.73206216,-0.50801337,0.45818695
0.95168704,0.8767557,0.460892,0.7444554,-0.9020435,0.8286058,0.33566743
0.95797276,0.80505675,0.5089326,0.6676739,-1.1399326,-0.8248379,0.27968708
0.8709606,0.623175,0.29901633,0.54780585,-0.5797617,0.90953743,0.74578935
0.9447896,0.7926786,0.3974367,0.6749201,-0.76757103,0.88052475,0.5214982
0.778189,0.50629735,0.25622222,0.4601396,-0.5116798,0.893775,0.8278125
0.7249234,0.45093283,0.27560076,0.40981847,-0.6491775,-0.21419513,0.79356205
0.47792655,0.26737404,0.18189062,0.2635731,-0.47349298,0.8033098,0.90521073
0.38477612,0.19182536,0.19134296,0.19367501,-0.5983568,-0.79541314,0.89111036
0.40202147,0.1914591,0.14904504,0.19633816,-0.41805193,-0.7300199,0.93364614
0.20045997,0.09676154,0.070225164,0.096583456,-0.2017612,0.6487431,0.9613805
0.20991728,0.09851174,0.07318152,0.098183274,-0.21028736,0.71172243,0.9621891
0.28663412,0.1438621,0.15548038,0.14276883,-0.48446146,0.9360392,0.91863436
0.1002218,0.013011642,0.04506303,0.033488512,-0.1650554,-0.19921629,0.95766103
-0.056205392,-0.066470385,0.056579266,-0.045901187,-0.30307952,-0.82249874,0.9677128
-0.43474832,-0.22022001,-0.14401978,-0.21522738,0.36807752,-0.75411904,0.9323521
-0.7453287,-0.44138923,-0.1406759,-0.40739754,0.113207296,-0.5819823,0.97455174
-0.9799028,-0.7554654,-0.37443507,-0.6329589,0.7272659,-0.096509494,0.63784677
-0.84772706,-0.58171093,-0.33316717,-0.51302904,0.7353686,-0.23300251,0.7172767
-1.0126864,-0.83977884,-0.44366428,-0.69546133,0.8862924,-0.05456826,0.5065396
-1.0005407,-0.86161095,-0.49797907,-0.70816886,1.0564525,0.0003811419,0.37620285
-1.0164008,-0.88878477,-0.5546332,-0.73182297,1.2366271,0.0770565,0.22841203
-0.9653617,-0.6954005,-0.3285948,-0.60049343,0.60176677,-0.13499346,0.7276665
-0.94522846,-0.74159044,-0.4045519,-0.6237834,0.84095657,-0.09385268,0.5677812
-0.9947254,-0.6857437,-0.2795326,-0.60600346,0.40860316,-0.1694549,0.8361476
-1.0090549,-0.88261133,-0.54904747,-0.7257547,1.2262899,0.060973167,0.24429101
-0.8171721,-0.57016486,-0.34101787,-0.50076824,0.77995706,-0.24399912,0.7009094
-0.9076751,-0.6817156,-0.3782417,-0.5799689,0.808349,-0.13515025,0.619991
-0.9784337,-0.69433135,-0.30168137,-0.60570693,0.4997093,-0.15301488,0.7855815
-1.0382656,-0.91080964,-0.570379,-0.7463008,1.2758149,0.11410007,0.1839726
-0.929202,-0.60960454,-0.25268087,-0.54363257,0.3835195,-0.26074448,0.877208
-0.92739725,-0.6639099,-0.33782712,-0.57663035,0.6621571,-0.15528008,0.70930004
-0.9416235,-0.72582287,-0.39259726,-0.61334765,0.817989,-0.10484926,0.58700395
-0.67883307,-0.39668605,-0.22827016,-0.36789265,0.5145793,-0.44892856,0.87381226
-0.69937724,-0.42612198,-0.2792261,-0.39032334,0.6856633,-0.40420574,0.81838626
-0.5905616,-0.33692175,-0.24208683,-0.3172963,0.63453937,-0.5075427,0.8556968
-0.31913742,-0.14983441,-0.108251445,-0.15052226,0.2884718,-0.8830256,0.9660485
0.34831217,0.17266177,0.06356767,0.17332424,-0.07696062,0.2867804,0.9700088
0.26760417,0.14873284,-0.01068977,0.1486906,0.19311658,0.8292552,0.99664116
0.6062179,0.35753688,0.093108796,0.32464486,-0.018935913,-0.7063987,0.980604
0.7940819,0.45055106,0.13280565,0.42036682,-0.03283582,0.9797486,0.97315454
0.67842597,0.39964873,0.19531506,0.3694061,-0.38718405,-0.56949186,0.90074587
0.780619,0.49943945,0.20910594,0.4489148,-0.34110668,0.32672113,0.87254465
0.7758378,0.4907225,0.19854477,0.43737388,-0.29608938,0.022877395,0.891094
0.72698593,0.44174743,0.18042594,0.40579346,-0.2814896,0.24852952,0.9009639
0.890858,0.6016612,0.34488237,0.53680253,-0.77836704,-0.8758446,0.67686486
0.72532666,0.45352313,0.25340575,0.42237845,-0.5608951,0.7193738,0.8343656
0.96242523,0.7643204,0.56593996,0.6080413,-1.3860891,-0.5828933,0.21236563
0.9585409,0.72275394,0.2469879,0.61901844,-0.22134408,-0.85202515,0.8567516
1.0198088,0.7666181,0.25308686,0.65292764,-0.24328852,0.8804183,0.8173317
1.0132369,0.9555811,0.4324785,0.81058943,-0.7031438,-0.8416626,0.44108427
0.9497712,1.0713761,0.6450385,0.8778572,-1.3152823,0.57890373,-0.16242862
1.0129862,0.8659477,0.32227203,0.7375159,-0.34364873,-0.8764818,0.73830044
0.9526457,0.77105606,0.3630603,0.6591978,-0.6581612,0.5373997,0.61425877
0.88646626,0.6565062,0.40830845,0.5669191,-0.96538013,-0.12928781,0.54268444
0.92088073,0.74937963,0.41236463,0.63621134,-0.8800437,-0.1608734,0.52398384
0.83747184,0.53785086,0.1779241,0.47382686,-0.17142917,0.15066195,0.91652596
0.61506784,0.37196788,0.27522326,0.34900218,-0.7239204,0.89359546,0.78834474
0.30954334,0.16039039,0.15292417,0.15768647,-0.46661672,0.84652793,0.9210248
0.031496007,0.019134568,-0.040969696,0.017684363,0.17096177,-0.6958127,0.9968251
0.24338868,0.1249812,0.06108014,0.11972321,-0.12045801,0.94194376,0.97512156
0.16743417,0.06132035,0.06691143,0.07077363,-0.20803666,0.29401264,0.9608185
-0.19628938,-0.13389044,0.08988824,-0.11379716,-0.49931228,-1.0349684,0.9743709
-0.042084802,-0.061426423,0.09174188,-0.039610986,-0.43683556,-0.83176315,0.96431994
-0.067793034,-0.013428728,-0.06454771,-0.022821834,0.24371342,-0.9096739,0.9999949
-0.46394017,-0.25564018,-0.24269277,-0.2437517,0.7238401,-0.6183232,0.84806335
-0.4759002,-0.2431731,-0.15482183,-0.23086889,0.38479152,-0.7163642,0.9249158
-0.62901103,-0.35661167,-0.21014364,-0.3328228,0.48824072,-0.5085716,0.88648826
-0.8338684,-0.51398534,-0.18618882,-0.46421856,0.2265243,-0.4331352,0.94139117
-0.9323732,-0.6891462,-0.3557145,-0.59180087,0.7193754,-0.1351447,0.6687982
-1.1395084,-0.8913969,-0.31605783,-0.75739235,0.3409949,-0.026463166,0.76988614
-0.96437055,-0.7662757,-0.40555122,-0.64236796,0.8222464,-0.08471357,0.5717483
-1.0263766,-0.75331086,-0.31340495,-0.6488022,0.48469153,-0.105229974,0.76448876
-0.95467174,-0.773758,-0.43012577,-0.6477126,0.9047287,-0.07210011,0.51921225
-1.0451605,-0.76343095,-0.30098644,-0.6556408,0.42285785,-0.10670749,0.7947005
-0.9772167,-0.7964988,-0.4390608,-0.6647819,0.9134254,-0.06049131,0.5023221
-1.0334488,-0.7468906,-0.2985443,-0.64981496,0.4266476,-0.10686293,0.79641545
-0.888539,-0.5840387,-0.29219785,-0.52320915,0.56434053,-0.23927543,0.80641055
-0.79879355,-0.5224796,-0.31574687,-0.4669851,0.7289293,-0.2970945,0.75833327
-0.91991454,-0.714545,-0.40015477,-0.60506594,0.8576045,-0.10199716,0.5674241
-0.75982416,-0.48500597,-0.30098742,-0.4376187,0.7112086,-0.33721185,0.7858353
-0.8080854,-0.49652368,-0.22417535,-0.45024562,0.39101613,-0.37622607,0.8971346
-0.8765848,-0.6673328,-0.39650717,-0.57050186,0.8918637,-0.13859825,0.5723195
-0.9164689,-0.6403485,-0.3232416,-0.56244785,0.6390655,-0.17925473,0.740961
-0.78352714,-0.5750564,-0.37699285,-0.49672538,0.9064455,-0.2582028,0.6283218
-0.5681084,-0.3254857,-0.09800303,-0.30580425,0.04338782,-0.7492655,0.98852277
-0.2732595,-0.12157074,-0.09265985,-0.12550628,0.24758576,-0.9160101,0.9763237
-0.18088107,-0.04689675,-0.11798748,-0.061391316,0.4467862,-0.9490138,0.9617653
0.24624448,0.1370291,0.005082566,0.13208874,0.117995486,0.9293927,0.98893285
0.60897833,0.3364561,0.13099542,0.3203954,-0.17698584,0.101365834,0.94219744
0.85417414,0.58301514,0.24685161,0.5180596,-0.39080268,-0.9031047,0.8557282
0.8324291,0.5478371,0.21542649,0.48609963,-0.305566,-0.7893347,0.8921836
0.89840573,0.6421384,0.26483744,0.5673675,-0.39538953,-0.9315555,0.830353
0.90976673,0.7020001,0.38633358,0.6052699,-0.8309061,0.28591374,0.57504
0.93702424,0.6996903,0.30360484,0.6088835,-0.49763572,-0.8499827,0.7659329
0.6266006,0.36515957,0.23642012,0.3482718,-0.5786764,0.8972212,0.85614234
0.8091294,0.53772765,0.25777194,0.48120022,-0.50058514,0.3090914,0.80650824
0.87626606,0.5997936,0.18357378,0.51836556,-0.11181785,-0.904086,0.9256322
0.91392684,0.6107149,0.2147302,0.54051226,-0.24869058,0.8585303,0.8809129
0.92771184,0.7311585,0.3434719,0.6254097,-0.63486564,0.92030156,0.6562826
0.9533757,0.88795215,0.43866897,0.7517401,-0.81856704,0.5287295,0.39589256
1.003121,0.8248871,0.30994046,0.6956718,-0.3604863,-0.5603138,0.7635986
0.9456052,0.83208495,0.47071433,0.7136064,-0.9914932,0.6651414,0.34233275
0.98915946,0.8076359,0.31372288,0.6952199,-0.39478466,-0.9849453,0.7469219
0.9489238,0.8829676,0.47579008,0.75010836,-0.93921965,0.9017544,0.29859865
0.95904607,0.8404828,0.39290968,0.7114018,-0.710762,0.69666517,0.52348065
0.9363616,0.6740829,0.24519847,0.57909966,-0.28139937,-0.45091587,0.8594229
0.8257218,0.5273324,0.18708302,0.4718753,-0.21843453,0.3755262,0.902287
0.44181925,0.26471525,0.22957018,0.2501046,-0.6661455,0.9290061,0.82646674
0.19242528,0.0864356,0.07012275,0.0911901,-0.2115319,0.56649476,0.961169
0.26679188,0.13979265,0.15376744,0.13444646,-0.48988816,0.87587845,0.9153051
-0.13778627,-0.052850254,-0.070223376,-0.06498182,0.22292542,-0.9197791,0.9929383
-0.16815129,-0.12558953,0.06893134,-0.10222487,-0.41310012,-0.98383075,0.9730841
-0.20703873,-0.13907284,0.03078473,-0.12137702,-0.2762593,-0.95855355,0.9736879
-0.2506569,-0.0918395,-0.12482843,-0.10128705,0.41312775,-0.9050538,0.9512077
-0.3443499,-0.17859076,-0.08636815,-0.17285857,0.1769166,-0.8787514,0.97973895
-0.4595056,-0.23142028,-0.18906504,-0.22492313,0.5399369,-0.6645875,0.8920861
-0.54579467,-0.29865307,-0.13233154,-0.28437433,0.2243477,-0.7224621,0.95764637
-0.79469764,-0.49874422,-0.27636576,-0.45148277,0.6072329,-0.3235521,0.82407236
-0.7702029,-0.50996417,-0.32329053,-0.4535061,0.77633846,-0.31653655,0.74103826
-0.9017739,-0.6409558,-0.34267834,-0.5556882,0.7164517,-0.1768131,0.69363654
-1.0079614,-0.87633586,-0.54390997,-0.7221906,1.2169839,0.059753478,0.2520237
-0.96813536,-0.7891105,-0.4387177,-0.6551968,0.92446166,-0.058655336,0.49786296
-1.0332696,-0.8193897,-0.3932541,-0.6858157,0.7193713,-0.07595205,0.6186365
-1.0123508,-0.8406809,-0.44423273,-0.69915587,0.8840019,-0.055210084,0.5079542
-0.9806282,-0.87889993,-0.5786451,-0.71839076,1.3147489,0.35690087,-0.02136153
-1.0138383,-0.8039758,-0.39437643,-0.6737706,0.74276423,-0.077402115,0.6115277
-0.9607207,-0.81850225,-0.49104673,-0.6727386,1.0803787,-0.010653734,0.37099382
-0.8856553,-0.6279194,-0.34213752,-0.54557234,0.726306,-0.18731873,0.7014657
-0.79738307,-0.5014206,-0.28602076,-0.4542992,0.63251126,-0.31399825,0.81290287
-0.88207793,-0.59952986,-0.32180074,-0.5290491,0.6763188,-0.21602836,0.7369647
-0.5736252,-0.31382915,-0.16122834,-0.2935927,0.34280142,-0.635119,0.92700815
-0.6292932,-0.35449645,-0.14991531,-0.33041942,0.24755633,-0.632136,0.9482317
-0.53210735,-0.29566616,-0.22955263,-0.27955115,0.6362946,-0.5523943,0.860826
-0.6723781,-0.4039433,-0.2642673,-0.3679824,0.66658103,-0.42305255,0.8366101
-0.52749753,-0.28526244,-0.17600179,-0.26672143,0.43515295,-0.63866544,0.90877867
-0.5225452,-0.29140407,-0.09448974,-0.27522978,0.07787406,-0.7881022,0.9871876
-0.22418042,-0.102962576,-0.08348636,-0.10309961,0.228481,-0.93400604,0.9848708
0.0134306755,0.008883414,-0.040244356,0.0048648603,0.16248713,-0.7231381,0.9954834
0.3821101,0.22587676,0.021686586,0.20266235,0.12902077,-0.83993036,0.99669373
0.695952,0.42785424,0.28972366,0.40315413,-0.7257772,0.8151634,0.7789753
0.8921526,0.5634408,0.1953437,0.5040213,-0.19520995,0.94384646,0.9114217
0.9117174,0.64953184,0.24085614,0.5640198,-0.27582136,-0.83880156,0.8689123
0.9222237,0.66636616,0.44711176,0.57900065,-1.0919843,0.42309213,0.47085533
0.9477456,0.7987645,0.5210961,0.6612152,-1.186364,-0.61701226,0.27197802
0.9855184,0.72684634,0.2326265,0.6190433,-0.2118619,0.5560257,0.8419557
0.8882992,0.64066887,0.28062278,0.5563351,-0.47236222,-0.29843697,0.798439
0.90928715,0.6586161,0.26692662,0.575211,-0.39541996,-0.957894,0.8262978
0.94570583,0.7065052,0.3552699,0.61530745,-0.69658905,-0.9001843,0.6472133
0.8121077,0.5389372,0.23900832,0.48135653,-0.4154199,-0.9390387,0.8631698
0.91006714,0.6598197,0.2715491,0.5757194,-0.40782034,-0.9535943,0.82179433
0.9176318,0.69341475,0.33342877,0.5966132,-0.6518984,0.83597565,0.68144107
0.854677,0.58952093,0.2702084,0.5229305,-0.520103,0.67487234,0.79759616
0.9551575,0.7261463,0.28504044,0.62741613,-0.3775535,-0.80832773,0.8032809
0.98874336,0.81849366,0.37477848,0.70513564,-0.63416916,-0.8158599,0.6110661
0.9733915,0.8765823,0.5878379,0.7380317,-1.35845,0.49447405,0.09374869
0.93788934,0.66697234,0.23975231,0.5790522,-0.2933081,0.4741814,0.83685744
0.8514703,0.5798633,0.34609252,0.51801175,-0.8003307,0.46863264,0.6705606
0.7900611,0.5094072,0.27018532,0.46383944,-0.57826704,-0.9556293,0.81917906
0.33793914,0.1584238,0.1362403,0.16623864,-0.3932879,0.32933676,0.91753703
0.16917267,0.08907626,-0.037828825,0.08970751,0.23923506,0.81745446,1.0000975
-0.14802605,-0.03915578,-0.08737199,-0.0550674,0.32271814,-0.95847017,0.9858008
-0.44828033,-0.22161579,-0.15796238,-0.21591502,0.42654422,-0.7316212,0.92143935
-0.51332563,-0.2804811,-0.11276745,-0.26946843,0.1650665,-0.77536166,0.97357523
-0.5031783,-0.2927507,-0.06691515,-0.27399644,-0.038071584,-0.8038098,0.9938504
-0.75661343,-0.45253143,-0.16888809,-0.41114023,0.22181514,-0.50839484,0.9458522
-0.664984,-0.40863222,-0.28709626,-0.37387806,0.7396987,-0.42301273,0.8057766
-0.46942365,-0.24063945,-0.15703003,-0.22729702,0.39877078,-0.71131814,0.92018837
-0.69066906,-0.41618523,-0.25613552,-0.37965983,0.6110447,-0.4128477,0.84711283
-0.87830716,-0.5898665,-0.29747993,-0.52199763,0.593371,-0.2316989,0.7920389
-0.7944736,-0.50817984,-0.294311,-0.45995802,0.6563589,-0.31334305,0.79766554
-0.87658364,-0.65425503,-0.37854686,-0.56327647,0.83672017,-0.15469441,0.61062914
-0.96957654,-0.7967814,-0.45522252,-0.66249454,0.966639,-0.047570348,0.46135888
-0.9647144,-0.81154025,-0.47264543,-0.6726646,1.0250818,-0.024229556,0.4171896
-1.0180434,-0.8592362,-0.46907675,-0.7074333,0.9549032,-0.03234689,0.44564286
-0.98528314,-0.7899097,-0.40985566,-0.6592212,0.81266105,-0.079497136,0.5689176
-0.9867966,-0.81054837,-0.43800893,-0.672013,0.8985945,-0.0567991,0.50846624
-1.0423036,-0.91186076,-0.558668,-0.7521115,1.2213957,0.091460496,0.22447234
-0.9318144,-0.75623184,-0.44255033,-0.63272303,0.9615204,-0.068316236,0.48430577
-0.8845117,-0.6788184,-0.39958006,-0.5752696,0.88513076,-0.13201788,0.56982416
-0.73871326,-0.43790987,-0.15867297,-0.40031588,0.19210996,-0.54809415,0.9546385
-0.6312599,-0.35607454,-0.22024463,-0.33005455,0.52917415,-0.5006131,0.8803697
-0.7157915,-0.4261982,-0.23805228,-0.38915604,0.53499204,-0.41178054,0.8663305
-0.5400975,-0.29398045,-0.13853045,-0.27976406,0.26289558,-0.7072715,0.9501494
-0.3465237,-0.1900183,-0.06648008,-0.17979185,0.061464276,-0.88399214,0.98671407
-0.4241118,-0.25771686,0.013419965,-0.23391727,-0.32525194,-0.8756198,0.9857639
-0.5720424,-0.3204383,-0.2203728,-0.2986194,0.56782717,-0.53479797,0.8702029
-0.17027757,-0.05173201,-0.09268653,-0.06644644,0.31977203,-0.95401716,0.98138404
-0.038222592,-0.012318329,-0.05300253,-0.015964111,0.1982022,-0.8443948,1.0003952
0.1751994,0.07092829,0.07170539,0.07903646,-0.21832582,0.38369596,0.95840293
0.13834117,0.059274502,-0.034448043,0.05942257,0.19488434,-0.20086867,0.9969731
